Time,Open,High,Low,Close
1733099100,97396,97400,97292.5,97337
1733099400,97305,97648.5,97290.5,97600
1733099700,97568.5,97690,97468,97645.5
1733100000,97636.5,97655.5,97540,97638
1733100300,97638,97638,97375.5,97380
1733100600,97372,97435.5,97327.5,97386.5
1733100900,97362,97594,97335,97514.5
1733101200,97524.5,97605,97486,97578
1733101500,97600,97645,97485,97535.5
1733101800,97546,97658.5,97541,97647.5
1733102100,97647.5,97684,97587.5,97670
1733102400,97667.5,97988.5,97667.5,97987.5
1733102700,97987.5,98199.5,97940,98144.5
1733103000,98150,98258,97884.5,97884.5
1733103300,97874,98035.5,97775,98032
1733103600,98032,98032.5,97777,97812.5
1733103900,97824.5,97925,97718.5,97904.5
1733104200,97905,98071,97840.5,98018
1733104500,98019,98128,98003.5,98079.5
1733104800,98083.5,98161.5,97938.5,97943.5
1733105100,97943.5,97964,97850,97875.5
1733105400,97850.5,97924.5,97780,97899.5
1733105700,97881.5,97920,97640,97641
1733106000,97641,97740,97552.5,97710.5
1733106300,97689,97833.5,97675,97777
1733106600,97776.5,97785,97595.5,97631.5
1733106900,97640,97663,97575,97585.5
1733107200,97585.5,97642,97571.5,97589.5
1733107500,97593.5,97655,97529.5,97646
1733107800,97657.5,97700,97625.5,97700
1733108100,97675,97756.5,97627,97735
1733108400,97717.5,97758,97522,97528.5
1733108700,97533,97563,97471.5,97485
1733109000,97494.5,97669,97476,97666
1733109300,97662.5,97713.5,97629,97660
1733109600,97660.5,97709.5,97605.5,97644.5
1733109900,97644,97644,97520,97547
1733110200,97538.5,97538.5,97365,97404.5
1733110500,97404.5,97444,97309,97309
1733110800,97309.5,97358,97052,97117
1733111100,97122,97232.5,97087,97093.5
1733111400,97086,97086,96684.5,96713
1733111700,96711.5,96808,96406,96550
1733112000,96549.5,96718,96500,96560.5
1733112300,96560,96654.5,96183,96216
1733112600,96216,96390.5,96155.5,96249.5
1733112900,96235,96456.5,96224,96291.5
1733113200,96291.5,96456,96220.5,96436.5
1733113500,96446,96571,96422,96528
1733113800,96522.5,96688.5,96485,96688
1733114100,96688.5,96827.5,96632.5,96803
1733114400,96803,96912,96760.5,96842
1733114700,96834,96864,96672,96707.5
1733115000,96708,96749,96649.5,96679
1733115300,96688.5,96800,96685.5,96780.5
1733115600,96770.5,96829,96717.5,96757.5
1733115900,96779.5,96951,96779.5,96925.5
1733116200,96925.5,96966.5,96901,96957.5
1733116500,96959.5,97000,96900,96983
1733116800,96982.5,96982.5,96845,96885
1733117100,96896,96896,96761,96761
1733117400,96759.5,96770,96679.5,96709
1733117700,96709.5,96770,96635.5,96741
1733118000,96740,96747.5,96560,96609
1733118300,96617,96630,96518,96541
1733118600,96553,96560,96433,96451
1733118900,96451.5,96500.5,96420,96444.5
1733119200,96444.5,96445,96338.5,96339.5
1733119500,96339,96342.5,96255,96294.5
1733119800,96294.5,96347,96239.5,96279
1733120100,96281.5,96382.5,96266,96283.5
1733120400,96286,96355,96219.5,96230.5
1733120700,96230.5,96336,96221,96309.5
1733121000,96304.5,96405,96265.5,96314
1733121300,96314,96427.5,96233,96379.5
1733121600,96384.5,96434,96350,96354.5
1733121900,96355,96462.5,96332,96418
1733122200,96430.5,96507,96350.5,96356.5
1733122500,96360.5,96407.5,96325.5,96350
1733122800,96349.5,96460,96349.5,96430
1733123100,96423,96538.5,96415.5,96538.5
1733123400,96538.5,96538.5,96413.5,96437.5
1733123700,96430.5,96437.5,96224.5,96229.5
1733124000,96229,96270.5,95863.5,95936.5
1733124300,95936.5,96050,95791.5,95907.5
1733124600,95907,96077.5,95850,95965.5
1733124900,95963.5,95974.5,95808.5,95974.5
1733125200,95974.5,96083,95941,96032.5
1733125500,96030.5,96087,95974,96032
1733125800,96042,96100,96000,96019.5
1733126100,96019,96089,96019,96054
1733126400,96053.5,96053.5,95852.5,95980
1733126700,95975.5,96047,95895.5,96040.5
1733127000,96040.5,96177.5,95952.5,95987.5
1733127300,95988.5,96025.5,95400,95444.5
1733127600,95447,95499.5,95320,95386.5
1733127900,95387,95431.5,95245.5,95292
1733128200,95294,95468.5,95285,95306
1733128500,95286,95400.5,95100,95100
1733128800,95100.5,95250,94924.5,95160
1733129100,95160,95160,94964,95141
1733129400,95150,95358,95150,95185.5
1733129700,95183,95233,95028.5,95124.5
1733130000,95110.5,95314.5,95033,95143
1733130300,95149.5,95330.5,95050,95299
1733130600,95291.5,95424,95291.5,95424
1733130900,95424,95469,95218.5,95218.5
1733131200,95213.5,95458,95213.5,95273
1733131500,95270.5,95420,95235.5,95368.5
1733131800,95360,95434,95316,95394.5
1733132100,95400,95436.5,95240,95269
1733132400,95269.5,95305,95119.5,95217.5
1733132700,95220,95365,95180,95317
1733133000,95330.5,95452.5,95330.5,95445
1733133300,95446,95596,95446,95549.5
1733133600,95545.5,95558.5,95286,95316
1733133900,95296,95327,95192.5,95208.5
1733134200,95210,95292,95180,95185
1733134500,95191.5,95272.5,95124.5,95128.5
1733134800,95129,95269.5,95112.5,95121
1733135100,95121,95273.5,95088,95273.5
1733135400,95270,95300,95141.5,95177
1733135700,95170.5,95170.5,94991,95023
1733136000,95023,95034.5,94958.5,94994.5
1733136300,94994.5,95212.5,94886.5,95210.5
1733136600,95210.5,95253.5,94974,95057.5
1733136900,95049,95085.5,94911,95029.5
1733137200,95030,95171.5,94964,95056
1733137500,95056,95207.5,94960,94960
1733137800,94970.5,95171.5,94930,95152
1733138100,95151.5,95260,95151.5,95207
1733138400,95230.5,95373,95227.5,95239.5
1733138700,95239.5,95385,95220,95330.5
1733139000,95330,95400.5,95291.5,95352.5
1733139300,95352,95352,95250,95250.5
1733139600,95250,95295,95225,95270
1733139900,95269.5,95295,95047.5,95080
1733140200,95074.5,95127.5,95034.5,95048.5
1733140500,95043.5,95320,95010,95191.5
1733140800,95188.5,95200,95083.5,95191
1733141100,95199.5,95199.5,95023.5,95086.5
1733141400,95086.5,95255,95086.5,95186.5
1733141700,95191.5,95300,95088,95220
1733142000,95228.5,95326,95189.5,95238
1733142300,95232.5,95461,95232,95451.5
1733142600,95451,95480,95377.5,95425.5
1733142900,95425.5,95470,95288.5,95325
1733143200,95335,95335.5,95138.5,95139.5
1733143500,95138,95152.5,95030,95038
1733143800,95049.5,95079.5,94838.5,94981
1733144100,94980.5,95086,94972,95034.5
1733144400,95036,95176,94891.5,94991
1733144700,94994,95325.5,94993.5,95315
1733145000,95311,95547,95305,95459
1733145300,95464.5,95813,95455,95599.5
1733145600,95599.5,95700,95550,95637.5
1733145900,95638,95778.5,95638,95747.5
1733146200,95747.5,95798,95670.5,95739.5
1733146500,95737,95824,95649.5,95757
1733146800,95757.5,95859,95615,95621
1733147100,95621.5,95783.5,95533.5,95767.5
1733147400,95768,95826.5,95712.5,95770.5
1733147700,95752.5,95774,95651.5,95739
1733148000,95739.5,95781,95599.5,95752
1733148300,95752,95837.5,95715.5,95732.5
1733148600,95732.5,95769,95585,95635
1733148900,95634.5,95664.5,95559.5,95646
1733149200,95640,95745.5,95639.5,95723.5
1733149500,95723.5,95979.5,95723.5,95949
1733149800,95955,96500,95948,96415.5
1733150100,96416,96515,96158.5,96363
1733150400,96350,96848,96328.5,96760.5
1733150700,96762,96888,96494.5,96528
1733151000,96524.5,96592,96264.5,96344
1733151300,96335,96398.5,96167.5,96374.5
1733151600,96374.5,96480.5,95782.5,96057
1733151900,96057,96500,96057,96499.5
1733152200,96499.5,96634.5,96411,96499
1733152500,96500,96769,96500,96601
1733152800,96600.5,97080.5,96600.5,96990.5
1733153100,96990,97029,96653,96748.5
1733153400,96720.5,96923,96610,96884
1733153700,96883.5,97075.5,96828,97013.5
1733154000,97016.5,97272.5,96815,97231.5
1733154300,97232,97286.5,96915,96930
1733154600,96928,97169.5,96829,97163
1733154900,97156.5,97274,97112,97112
1733155200,97106.5,97250,97006,97067
1733155500,97067,97420,97030,97409.5
1733155800,97410,97434.5,97202.5,97322
1733156100,97318,97380.5,97017,97168
1733156400,97168,97227,96827,96961
1733156700,96961.5,96999.5,96650.5,96657
1733157000,96669.5,96971.5,96668.5,96734.5
1733157300,96733,96733,96316,96318.5
1733157600,96318.5,96460,96037,96451.5
1733157900,96451.5,96600,96350,96350
1733158200,96350.5,96413.5,96175.5,96395.5
1733158500,96383.5,96437,96144,96225.5
1733158800,96222.5,96624,96150,96523.5
1733159100,96528,96533,96313.5,96367
1733159400,96398.5,96473.5,96157.5,96319.5
1733159700,96335.5,96383.5,95720,95722.5
1733160000,95723,95953,95664.5,95811
1733160300,95810.5,95884.5,95451.5,95451.5
1733160600,95451.5,95451.5,95219,95315
1733160900,95314.5,95459,95094.5,95184.5
1733161200,95173.5,95507.5,95156.5,95500
1733161500,95497.5,95514,95228,95299.5
1733161800,95299.5,95360,95086,95122
1733162100,95143,95180,94420,94645.5
1733162400,94650.5,95133.5,94529.5,95132.5
1733162700,95133,95355,95133,95316
1733163000,95328.5,95446.5,95240.5,95419.5
1733163300,95410,95655.5,95287.5,95586
1733163600,95580,95596,95449.5,95584.5
1733163900,95577.5,95656,95463,95563.5
1733164200,95564.5,95790,95431,95700.5
1733164500,95700,95898.5,95663.5,95887
1733164800,95887,95889,95756.5,95787
1733165100,95789.5,95864,95615,95684.5
1733165400,95689.5,95839,95633,95726.5
1733165700,95727,95819.5,95682,95700
1733166000,95694.5,95694.5,95524.5,95596.5
1733166300,95591,95600,95465,95500
1733166600,95500,95500.5,95289.5,95449.5
1733166900,95438,95485.5,95220,95305.5
1733167200,95298.5,95371,95236.5,95302.5
1733167500,95314,95548,95303,95525
1733167800,95524,95760.5,95431.5,95737.5
1733168100,95734,95804,95667,95758.5
1733168400,95757.5,95864,95706,95737
1733168700,95728,95804.5,95650,95758.5
1733169000,95764,95869.5,95711,95786
1733169300,95786,95920,95768.5,95873.5
1733169600,95873.5,96080,95839,96080
1733169900,96080,96149,95964.5,96119.5
1733170200,96120,96324.5,96062,96277
1733170500,96303,96390,96216,96216
1733170800,96223.5,96278.5,96165,96208
1733171100,96184.5,96185,96038,96100
1733171400,96073,96124,95994.5,96091
1733171700,96070.5,96091,95800,95872
1733172000,95872,95939.5,95739,95747.5
1733172300,95752,95835.5,95678,95678
1733172600,95670,95742,95513.5,95742
1733172900,95757,95784.5,95636,95735.5
1733173200,95725,95769.5,95481.5,95535
1733173500,95555.5,95668,95501,95504.5
1733173800,95535,95606,95450.5,95606
1733174100,95618,95697.5,95520,95594.5
1733174400,95588.5,95617,95426.5,95513
1733174700,95512.5,95740,95491,95662.5
1733175000,95654.5,95667,95392.5,95477
1733175300,95492,95586,95469.5,95534
1733175600,95530,95693.5,95530,95681.5
1733175900,95683,95827,95683,95780.5
1733176200,95780,95780,95660,95700.5
1733176500,95688.5,95688.5,95478,95496
1733176800,95473.5,95553,95456.5,95537.5
1733177100,95570,95570,95331,95369
1733177400,95370,95461.5,95370,95440.5
1733177700,95440.5,95487.5,95377.5,95377.5
1733178000,95370.5,95601.5,95370.5,95550.5
1733178300,95550,95550,95300,95347.5
1733178600,95348,95367,95171.5,95196.5
1733178900,95205.5,95497,95205.5,95459
1733179200,95422.5,95520,95421.5,95433.5
1733179500,95430.5,95499,95366.5,95499
1733179800,95517.5,95542,95333,95374
1733180100,95350.5,95470.5,95306,95434
1733180400,95450,95586,95394,95559.5
1733180700,95563,95657.5,95545,95600.5
1733181000,95610,95633.5,95533,95563
1733181300,95640.5,95725.5,95610.5,95632.5
1733181600,95625,95626,95550,95613
1733181900,95611.5,95755.5,95610.5,95755.5
1733182200,95711,95769.5,95670.5,95765
1733182500,95770,95797,95711.5,95780
1733182800,95789,95832.5,95740,95740
1733183100,95730,95753.5,95660,95736
1733183400,95722,95884.5,95722,95862.5
1733183700,95867.5,95915.5,95867.5,95891
1733184000,95891,95900,95764,95894
1733184300,95889.5,95947.5,95820.5,95946
1733184600,95900.5,96083,95900.5,96017.5
1733184900,96042,96108.5,95919.5,96079.5
1733185200,96072.5,96107,95850,96000
1733185500,95999.5,96000,95766.5,95828.5
1733185800,95828.5,95895.5,95743.5,95822.5
1733186100,95820.5,96155,95806.5,95979.5
1733186400,95983.5,96014.5,95905,96009
1733186700,96040.5,96160.5,95999,96019.5
1733187000,96030.5,96030.5,95870,95906
1733187300,95926,95950,95854.5,95862
1733187600,95861.5,95929,95764.5,95787.5
1733187900,95787.5,95955.5,95730.5,95901
1733188200,95888,95972,95822,95964.5
1733188500,95964.5,95991.5,95777.5,95794.5
1733188800,95775,95775,95640,95706
1733189100,95706,95760.5,95640.5,95642.5
1733189400,95645.5,95829.5,95639,95790
1733189700,95790.5,95820,95640.5,95683.5
1733190000,95676.5,95709.5,95612.5,95625
1733190300,95625.5,95659,95584.5,95606
1733190600,95606,95688.5,95606,95627.5
1733190900,95606,95627.5,95519,95591.5
1733191200,95577,95644,95463.5,95491
1733191500,95499.5,95654,95471.5,95619
1733191800,95629,95696.5,95578.5,95648.5
1733192100,95650,95900,95650,95819.5
1733192400,95800,95874,95792,95840.5
1733192700,95840,95884,95793,95868.5
1733193000,95864.5,95977,95853,95923.5
1733193300,95923.5,96180,95913.5,96179.5
1733193600,96182.5,96375,96145,96228
1733193900,96228,96254,96145,96156
1733194200,96155.5,96167.5,96092.5,96129.5
1733194500,96132.5,96146,96075,96119.5
1733194800,96118,96182.5,96055,96125
1733195100,96117,96133,96077,96104.5
1733195400,96084,96115,96050,96052.5
1733195700,96052.5,96084,96036,96071.5
1733196000,96071.5,96143,95974,95990
1733196300,95995,96158.5,95995,96088
1733196600,96088,96231,96087.5,96230.5
1733196900,96230.5,96281.5,96188,96243
1733197200,96252,96270.5,96200,96264.5
1733197500,96258,96258,96150,96173.5
1733197800,96173,96189.5,96115,96142
1733198100,96140.5,96174.5,96110.5,96148.5
1733198400,96136.5,96166.5,96041,96097.5
1733198700,96093,96264,96083.5,96238.5
1733199000,96220.5,96224,96128,96172.5
1733199300,96172.5,96220,96153.5,96178
1733199600,96199.5,96292.5,96192,96241
1733199900,96237,96259.5,96211,96211
1733200200,96210.5,96221,96158.5,96173.5
1733200500,96173.5,96187.5,96064,96084.5
1733200800,96072,96080.5,96023.5,96062.5
1733201100,96062.5,96100,96057,96072
1733201400,96072,96072.5,96000,96030
1733201700,96029.5,96041.5,95974.5,95990
1733202000,95990,96006,95990,96006
1733202300,96006,96006,96006,96006
1733202600,96006,96006,96006,96006
1733202900,96006,96006,96006,96006
1733203200,96006,96006,96006,96006
1733203500,96006,96006,96006,96006
1733203800,96006,96006,96005.5,96005.5
1733204100,96005.5,96005.5,96005.5,96005.5
1733204400,96005.5,96005.5,96005.5,96005.5
1733204700,96147.5,96148.5,96110,96115
1733205000,96115.5,96154,96112.5,96153.5
1733205300,96153.5,96237,96138,96215
1733205600,96211,96278.5,96172.5,96200
1733205900,96205,96253,96147,96223.5
1733206200,96231,96263,96199.5,96218
1733206500,96210,96240.5,96175,96175
1733206800,96172.5,96327,96172.5,96324.5
1733207100,96320.5,96321,96272,96272.5
1733207400,96272.5,96273,96213,96244
1733207700,96247.5,96290,96212.5,96289
1733208000,96289,96289,96204.5,96211
1733208300,96212,96227,96050,96070.5
1733208600,96074.5,96092,95987.5,96000
1733208900,96000,96000,95601,95707.5
1733209200,95701.5,95777,95504.5,95634.5
1733209500,95610.5,95746.5,95496.5,95586
1733209800,95573.5,95766.5,95573.5,95698.5
1733210100,95698.5,95783,95385,95496.5
1733210400,95497,95640,95476.5,95640
1733210700,95640,95742,95605,95664.5
1733211000,95663.5,95768,95508,95540.5
1733211300,95540.5,95576.5,95376.5,95418.5
1733211600,95418.5,95484,95361.5,95435.5
1733211900,95435,95562,95337,95539
1733212200,95517.5,95545.5,95440,95543
1733212500,95543,95698,95515,95623.5
1733212800,95609,95623,95528.5,95543.5
1733213100,95559.5,95740.5,95559.5,95701
1733213400,95704.5,95706,95616,95622
1733213700,95622.5,95660,95535.5,95540.5
1733214000,95540.5,95600,95514.5,95552.5
1733214300,95548.5,95609.5,95529,95546
1733214600,95535,95610,95473,95524.5
1733214900,95526,95526.5,95415,95467
1733215200,95450,95488.5,95384,95420
1733215500,95414.5,95453,95372,95403.5
1733215800,95401.5,95474,95358.5,95473.5
1733216100,95473.5,95586,95473.5,95585.5
1733216400,95586,95601.5,95523,95559.5
1733216700,95557.5,95558,95480.5,95487.5
1733217000,95487,95487,95390.5,95418.5
1733217300,95418,95435,95316,95345.5
1733217600,95348,95405.5,95255,95286
1733217900,95299.5,95323.5,95238,95290
1733218200,95290.5,95347,95251.5,95321.5
1733218500,95306,95426,95282.5,95426
1733218800,95426,95426,95291,95291
1733219100,95288,95316.5,95234.5,95246
1733219400,95250,95280,95209.5,95279
1733219700,95279,95348.5,95276.5,95315
1733220000,95311.5,95404,95307,95377.5
1733220300,95377.5,95419.5,95377.5,95419.5
1733220600,95420,95475,95397.5,95452
1733220900,95452,95483.5,95411,95411.5
1733221200,95410,95450,95410,95450
1733221500,95447.5,95447.5,95410,95430
1733221800,95424,95442,95404,95442
1733222100,95441.5,95450,95398,95409
1733222400,95420,95537.5,95379,95536.5
1733222700,95537,95544,95431.5,95431.5
1733223000,95430.5,95432.5,95010,95044
1733223300,95050,95066,94697,94742.5
1733223600,94743.5,94865.5,94671,94858.5
1733223900,94858.5,94998.5,94788.5,94986.5
1733224200,94986.5,95052.5,94912.5,94912.5
1733224500,94912.5,94974.5,94871.5,94915
1733224800,94920,95088.5,94881.5,95053.5
1733225100,95053.5,95053.5,94891.5,94930
1733225400,94931,94940,94661.5,94834.5
1733225700,94832,94976.5,94780.5,94792.5
1733226000,94792.5,94820,94715.5,94781
1733226300,94781.5,94885,94743,94884.5
1733226600,94884,94931.5,94867,94923.5
1733226900,94928,95087,94924.5,95046
1733227200,95045.5,95046,94883,94884
1733227500,94884.5,94892.5,94776,94784
1733227800,94783.5,95051,94755.5,95011.5
1733228100,95000,95000,94860.5,94933.5
1733228400,94941.5,95042,94890.5,94981
1733228700,94992,94992,94819.5,94865
1733229000,94863,94911.5,94802.5,94882
1733229300,94882,94911.5,94797.5,94887.5
1733229600,94884,94931,94780.5,94782
1733229900,94787,94908,94787,94844
1733230200,94844.5,94844.5,94736.5,94809
1733230500,94809,95041.5,94808.5,94875.5
1733230800,94869.5,94939.5,94754,94754
1733231100,94753,94850,94715,94786.5
1733231400,94800,94805.5,94625.5,94646
1733231700,94653,94722,94549,94560.5
1733232000,94555,94699,94513.5,94653.5
1733232300,94667.5,94717,94575.5,94600.5
1733232600,94597.5,94618,94451.5,94455.5
1733232900,94455.5,94760,94413,94627.5
1733233200,94622,94774.5,94400,94600.5
1733233500,94600,94700,94294,94318.5
1733233800,94319,94461,94047.5,94064
1733234100,94064.5,94087.5,93720.5,93776
1733234400,93776,94219.5,93710.5,93970
1733234700,93979.5,94477.5,93964,94400.5
1733235000,94405,94421,94112,94328.5
1733235300,94328.5,94473.5,94061.5,94069.5
1733235600,94068.5,94200,93938.5,94106.5
1733235900,94106.5,94357.5,94106,94179
1733236200,94185.5,94263,93607.5,93629
1733236500,93631,94422,93628.5,94422
1733236800,94422,94749.5,94418.5,94748.5
1733237100,94750,95071.5,94746.5,95071
1733237400,95071.5,95515,95043.5,95095
1733237700,95095,95424.5,95064.5,95306.5
1733238000,95300,95617.5,95168.5,95582
1733238300,95590,95897.5,95501.5,95749.5
1733238600,95737,96063.5,95646.5,95887.5
1733238900,95906.5,96065,95867.5,95983.5
1733239200,95994.5,96264,95727.5,96263.5
1733239500,96260.5,96315.5,95856.5,95938.5
1733239800,95922,96200,95680.5,95704
1733240100,95699,95997.5,95660,95885
1733240400,95885,96061,95684,95777
1733240700,95792,95859,95614.5,95762.5
1733241000,95762.5,95834.5,95400,95552
1733241300,95552,95760,95379.5,95746.5
1733241600,95746,95889,95676,95756.5
1733241900,95777.5,96079.5,95777.5,96045.5
1733242200,96050,96236,95872.5,95892.5
1733242500,95892.5,95936.5,95712,95855
1733242800,95858,95868.5,95668.5,95855
1733243100,95847,96030,95779,95972.5
1733243400,95960,95973.5,95681,95732.5
1733243700,95724,95776,95389.5,95408.5
1733244000,95408.5,95457.5,95227,95300
1733244300,95299,95369.5,95063,95086
1733244600,95100,95256,94927,95240
1733244900,95246.5,95320,95166,95191.5
1733245200,95171.5,95347,95054.5,95283.5
1733245500,95268.5,95274,94937,95097.5
1733245800,95112.5,95300,95112,95287.5
1733246100,95287.5,95459.5,95250,95315.5
1733246400,95309,95387,94994,95000
1733246700,95000,95311,94976.5,95173.5
1733247000,95171,95285,95095.5,95193
1733247300,95204,95562.5,95140,95549.5
1733247600,95550,95664.5,95542.5,95583
1733247900,95583,95745.5,95502.5,95696
1733248200,95696,95788,95600,95765.5
1733248500,95766,95974.5,95715,95895.5
1733248800,95890.5,95894,95673,95736
1733249100,95736,95810,95674.5,95702
1733249400,95702,95786.5,95597,95700
1733249700,95695.5,95736.5,95643,95703.5
1733250000,95703.5,95842,95569,95569
1733250300,95570,95631,95467,95473.5
1733250600,95474,95627.5,95455,95612.5
1733250900,95613.5,95635.5,95498.5,95513
1733251200,95513.5,95534,95418,95481.5
1733251500,95482,95482,95360,95371.5
1733251800,95371,95563.5,95340,95547.5
1733252100,95553,95640,95484,95548.5
1733252400,95548,95548,95337,95400
1733252700,95400.5,95497,95318.5,95333
1733253000,95333,95378,95154,95156.5
1733253300,95157,95157,95029,95029
1733253600,95020.5,95247.5,95009,95119.5
1733253900,95108.5,95390,95050,95386
1733254200,95386,95442,95220,95427
1733254500,95429.5,95557,95404.5,95500
1733254800,95509,95567,95444.5,95524
1733255100,95505.5,95541.5,95325,95399
1733255400,95404,95495,95356.5,95392.5
1733255700,95392.5,95583.5,95380,95512.5
1733256000,95508,95519,95380.5,95450
1733256300,95450,95619,95450,95599
1733256600,95619,95619,95513,95597.5
1733256900,95586,95621,95489.5,95519.5
1733257200,95483.5,95550,95337,95396.5
1733257500,95396.5,95550.5,95357,95550.5
1733257800,95586,95718.5,95576,95700.5
1733258100,95700.5,95751,95634.5,95639.5
1733258400,95641,95672,95538,95577.5
1733258700,95557,95590.5,95474,95542
1733259000,95549.5,95692,95526,95665
1733259300,95644,95720,95600,95666.5
1733259600,95664,95751.5,95611,95700
1733259900,95717,95820.5,95653,95792
1733260200,95797,95937.5,95756,95918.5
1733260500,95926,96059,95875.5,96034.5
1733260800,96028.5,96108,96010,96043.5
1733261100,96044,96074.5,95965,96000
1733261400,95999.5,96000,95860.5,95968
1733261700,95960.5,96077,95900.5,95975.5
1733262000,95950,96041.5,95878.5,95988
1733262300,96013,96131.5,95974.5,96115
1733262600,96116.5,96178,96103,96157.5
1733262900,96140,96148.5,96009.5,96120
1733263200,96036.5,96036.5,95725,95839
1733263500,95838,95958.5,95816.5,95958.5
1733263800,95940,96128,95914,96113
1733264100,96122,96150.5,96094.5,96095
1733264400,96082.5,96169,96044.5,96160.5
1733264700,96155,96155,95920.5,95964.5
1733265000,96018,96070.5,95964.5,95966
1733265300,95963,96004,95905,95947
1733265600,95960,96000,95856.5,95936.5
1733265900,95936.5,95944.5,95820.5,95906.5
1733266200,95876.5,96000,95876.5,96000
1733266500,96012,96199.5,95950.5,96155
1733266800,96185,96190,95994.5,96050.5
1733267100,96091,96091,95915,95991
1733267400,96013.5,96070.5,96001.5,96001.5
1733267700,96000,96057,95951,96022
1733268000,96058.5,96114.5,95959.5,95999.5
1733268300,95959,96047.5,95874.5,95885
1733268600,95902,96088.5,95897.5,96026
1733268900,95997,96010.5,95951,96002.5
1733269200,95983.5,96039.5,95978,95991
1733269500,95978.5,96055,95943.5,96055
1733269800,96058,96060,96016.5,96020
1733270100,96000,96000,95913,95913
1733270400,95913.5,96036,95913,95996
1733270700,95978,96041,95899,95974
1733271000,95952.5,96077.5,95952.5,96014.5
1733271300,95990.5,95990.5,95855.5,95933
1733271600,95964,95988,95891,95985
1733271900,95991.5,96041,95952,96023.5
1733272200,96042.5,96100,95958.5,95968.5
1733272500,95979,95979,95686,95686
1733272800,95686,95774.5,95658.5,95725.5
1733273100,95731,95749.5,95639.5,95699.5
1733273400,95699.5,95853.5,95699.5,95823
1733273700,95837,95837,95764.5,95820.5
1733274000,95823.5,95887,95625.5,95647.5
1733274300,95643.5,95692.5,95610.5,95653.5
1733274600,95650,95683.5,95577.5,95612
1733274900,95600,95678,95561.5,95678
1733275200,95666.5,95765,95627,95694
1733275500,95693.5,95815.5,95627,95801.5
1733275800,95791.5,96483,95778,96457
1733276100,96452.5,96672.5,96382,96579
1733276400,96576.5,96689.5,96508,96614.5
1733276700,96616,96732.5,96352,96376.5
1733277000,96372.5,96456,96331,96356.5
1733277300,96356.5,96380.5,96261,96289
1733277600,96299,96307,95958.5,96050.5
1733277900,96057.5,96094.5,95710,95813.5
1733278200,95832,95832,95391.5,95468.5
1733278500,95465,95649.5,95300,95610.5
1733278800,95628,95719,95603,95705
1733279100,95705,95744,95620,95683
1733279400,95680,95808,95550.5,95743.5
1733279700,95744,95822,95726,95757
1733280000,95757,95794,95627,95686
1733280300,95690.5,95774,95531,95774
1733280600,95780.5,95875,95768,95870
1733280900,95861,95886,95840,95865
1733281200,95863.5,95942.5,95844,95942.5
1733281500,95942.5,95978.5,95937.5,95978.5
1733281800,95980,95980,95895,95895
1733282100,95890,95970.5,95816.5,95817
1733282400,95817,95817,95655,95712
1733282700,95712,95873.5,95693,95858
1733283000,95873,95905,95844.5,95897.5
1733283300,95844,95934,95825.5,95904
1733283600,95903.5,95940,95900.5,95900.5
1733283900,95900.5,95953,95880,95914.5
1733284200,95906.5,95920,95811.5,95846.5
1733284500,95846,95856.5,95834,95852.5
1733284800,95848,95900,95789.5,95900
1733285100,95911,95946,95848,95893
1733285400,95888,95888.5,95805.5,95814.5
1733285700,95814.5,95843,95807.5,95834
1733286000,95846,95975,95846,95916
1733286300,95920,95935,95851,95855.5
1733286600,95872.5,95907.5,95872.5,95893
1733286900,95900,95975.5,95828.5,95870
1733287200,95870,95926,95863,95902
1733287500,95902,95902.5,95862.5,95881
1733287800,95873,95950,95872.5,95950
1733288100,95953,96076.5,95938.5,96076.5
1733288400,96076.5,96250.5,96072.5,96177
1733288700,96176.5,96177,96072,96100
1733289000,96100.5,96182.5,96099.5,96135
1733289300,96136.5,96267,96136.5,96262.5
1733289600,96275,96408.5,96257.5,96394.5
1733289900,96394.5,96488,96394.5,96488
1733290200,96487.5,96500,96406.5,96438
1733290500,96438,96512.5,96400,96470.5
1733290800,96470.5,96471,96367.5,96411
1733291100,96411,96474.5,96369,96466.5
1733291400,96467,96500,96456,96486.5
1733291700,96485,96566.5,96485,96557.5
1733292000,96557.5,96663,96473.5,96475.5
1733292300,96474,96495,96416.5,96439.5
1733292600,96439.5,96445,96347.5,96406.5
1733292900,96408.5,96570.5,96369,96569.5
1733293200,96569.5,96620.5,96426.5,96545.5
1733293500,96545,96767,96545,96754
1733293800,96756,96796.5,96686,96711.5
1733294100,96700,96734.5,96668.5,96689
1733294400,96680,96680,96559.5,96658.5
1733294700,96656,96688,96614,96673.5
1733295000,96679,96732,96573.5,96656.5
1733295300,96656,96656,96553,96610
1733295600,96610,96645.5,96503,96516.5
1733295900,96524.5,96565,96506.5,96536.5
1733296200,96536.5,96582.5,96475,96534.5
1733296500,96534.5,96642,96479.5,96632
1733296800,96632,96636,96522.5,96607
1733297100,96589.5,96633,96560.5,96622
1733297400,96621,96732,96589.5,96725
1733297700,96725,96730,96603.5,96722.5
1733298000,96723,96776,96679,96699
1733298300,96691.5,96691.5,96548.5,96556.5
1733298600,96555,96560,96506.5,96545
1733298900,96545,96670.5,96540.5,96652.5
1733299200,96652,96788.5,96652,96734.5
1733299500,96734,96746,96656,96692.5
1733299800,96699.5,96879.5,96699.5,96790
1733300100,96789,96790.5,96684.5,96765
1733300400,96760,96760,96636,96637
